,date,high temp,high temp historic,low temp,low temp historic,average,average historic,precipitation,precipitation historic,max wind,max wind historic,pressure,pressure historic,sunrise,sunset
1161,2018-3-6,57,50.2,36,35.8,44.56,42,0.0,0.1,23,-,29.13,-,06:09,17:33
1162,2018-3-7,57,50.6,37,36.1,45.92,42,0.0,0.1,13,-,29.3,-,06:07,17:34
1163,2018-3-8,46,51.0,39,36.3,42.15,43,0.0,0.1,23,-,29.65,-,06:06,17:36
1164,2018-3-9,59,51.3,34,36.5,47.44,43,0.0,0.1,15,-,29.65,-,06:04,17:37
1165,2018-3-10,64,51.7,37,36.8,51.72,43,0.0,0.1,9,-,29.62,-,06:02,17:38
1166,2018-3-11,72,52.0,48,37.0,59.19,44,0.0,0.1,17,-,29.56,-,06:00,17:40
1167,2018-3-12,73,52.4,50,37.2,60.15,44,0.0,0.1,23,-,29.36,-,05:58,17:41
1168,2018-3-13,61,52.7,45,37.5,52.15,44,0.0,0.1,15,-,29.42,-,05:56,17:42
1169,2018-3-14,55,53.1,43,37.7,48.79,45,0.0,0.1,15,-,29.51,-,05:55,17:43
1170,2018-3-15,63,53.4,37,37.9,51.44,45,0.0,0.1,10,-,29.54,-,05:53,17:45
1171,2018-3-16,59,53.8,48,38.2,53.58,45,0.0,0.1,18,-,29.39,-,05:51,17:46
1172,2018-3-17,64,54.1,46,38.4,53.23,45,0.0,0.1,20,-,29.36,-,05:49,17:47
1173,2018-3-18,45,54.4,32,38.7,36.25,46,0.0,0.1,14,-,29.39,-,05:47,17:49
1174,2018-3-19,36,54.8,30,38.9,33.42,46,0.0,0.1,14,-,29.39,-,05:45,17:50
1175,2018-3-20,34,55.1,30,39.2,31.79,46,0.0,0.1,10,-,29.68,-,05:43,17:51
1176,2018-3-21,32,55.5,30,39.4,31.17,47,0.0,0.1,13,-,29.91,-,05:41,17:52
1177,2018-3-22,32,55.8,25,39.7,29.04,47,0.0,0.1,14,-,29.91,-,05:40,17:54
1178,2018-3-23,34,56.1,27,39.9,30.52,47,0.0,0.1,12,-,29.45,-,05:38,17:55
1179,2018-3-24,37,56.4,28,40.2,34.04,48,0.0,0.1,12,-,29.51,-,05:36,17:56
1180,2018-3-25,48,56.8,30,40.4,38.85,48,0.0,0.1,21,-,29.56,-,06:34,18:57
1181,2018-3-26,45,57.1,36,40.7,39.94,48,0.0,0.1,18,-,29.56,-,06:32,18:59
1182,2018-3-27,48,57.4,39,40.9,42.13,48,0.0,0.1,18,-,29.59,-,06:30,19:00
1183,2018-3-28,57,57.7,36,41.2,46.19,49,0.0,0.1,8,-,29.62,-,06:28,19:01
1184,2018-3-29,61,58.1,36,41.5,50.88,49,0.0,0.1,9,-,29.51,-,06:26,19:02
1185,2018-3-30,73,58.4,50,41.7,61.52,49,0.0,0.1,13,-,29.56,-,06:25,19:04
1186,2018-3-31,75,58.7,50,42.0,65.42,50,0.0,0.1,28,-,29.48,-,06:23,19:05
1187,2018-4-1,55,59.0,45,42.3,49.46,50,0.0,0.1,25,-,29.45,-,06:21,19:06
1188,2018-4-2,59,59.3,43,42.5,50.67,50,0.0,0.1,14,-,29.71,-,06:19,19:07
1189,2018-4-3,72,59.7,46,42.8,58.58,51,0.0,0.1,12,-,29.71,-,06:17,19:09
1190,2018-4-4,73,60.0,50,43.1,63.42,51,0.0,0.1,8,-,29.68,-,06:15,19:10
1191,2018-4-5,72,60.3,50,43.3,59.52,51,0.0,0.1,22,-,29.59,-,06:13,19:11
1192,2018-4-6,57,60.6,50,43.6,52.73,52,0.0,0.1,17,-,29.8,-,06:12,19:12
1193,2018-4-7,59,60.9,45,43.9,51.94,52,0.0,0.1,8,-,29.86,-,06:10,19:14
1194,2018-4-8,75,61.3,46,44.1,62.48,52,0.0,0.1,24,-,29.8,-,06:08,19:15
1195,2018-4-9,77,61.6,59,44.4,66.56,52,0.0,0.1,24,-,29.62,-,06:06,19:16
1196,2018-4-10,73,61.9,52,44.7,64.56,53,0.0,0.1,13,-,29.54,-,06:04,19:17
1197,2018-4-11,73,62.2,50,44.9,62.04,53,0.0,0.1,7,-,29.51,-,06:03,19:19
1198,2018-4-12,81,62.5,50,45.2,67.73,53,0.0,0.1,20,-,29.48,-,06:01,19:20
1199,2018-4-13,75,62.9,59,45.5,67.71,54,0.0,0.1,20,-,29.71,-,05:59,19:21
1200,2018-4-14,77,63.2,50,45.8,65.0,54,0.0,0.1,12,-,29.83,-,05:57,19:22
1201,2018-4-15,72,63.5,57,46.0,66.85,54,0.0,0.1,24,-,29.74,-,05:55,19:24
1202,2018-4-16,68,63.8,59,46.3,62.92,55,0.0,0.1,23,-,29.62,-,05:54,19:25
1203,2018-4-17,64,64.2,54,46.6,59.42,55,0.0,0.1,14,-,29.86,-,05:52,19:26
1204,2018-4-18,63,64.5,57,46.9,58.62,55,0.0,0.1,12,-,30.0,-,05:50,19:27
1205,2018-4-19,73,64.8,48,47.1,61.75,56,0.0,0.1,14,-,30.0,-,05:49,19:29
1206,2018-4-20,70,65.1,52,47.4,60.5,56,0.0,0.1,17,-,29.86,-,05:47,19:30
1207,2018-4-21,75,65.5,48,47.7,61.31,56,0.0,0.1,7,-,29.86,-,05:45,19:31
1208,2018-4-22,79,65.8,46,48.0,64.88,57,0.0,0.1,8,-,29.71,-,05:44,19:32
1209,2018-4-23,82,66.1,54,48.2,68.54,57,0.0,0.1,8,-,29.65,-,05:42,19:34
1210,2018-4-24,79,66.4,55,48.5,67.21,57,0.0,0.1,10,-,29.68,-,05:40,19:35
1211,2018-4-25,82,66.8,54,48.8,70.58,58,0.0,0.1,7,-,29.68,-,05:39,19:36
1212,2018-4-26,82,67.1,61,49.0,70.9,58,0.0,0.1,18,-,29.62,-,05:37,19:37
1213,2018-4-27,72,67.4,55,49.3,62.36,58,0.0,0.1,13,-,29.77,-,05:36,19:39
1214,2018-4-28,82,67.7,54,49.6,69.04,58,0.0,0.1,16,-,29.68,-,05:34,19:40
1215,2018-4-29,84,68.0,63,49.8,74.19,59,0.0,0.1,21,-,29.65,-,05:33,19:41
1216,2018-4-30,84,68.3,64,50.1,73.13,59,0.0,0.1,21,-,29.51,-,05:31,19:42
1217,2018-5-1,82,68.6,55,50.4,70.63,59,0.0,0.1,9,-,29.59,-,05:30,19:44
1218,2018-5-2,86,69.0,61,50.6,73.46,60,0.0,0.1,22,-,29.51,-,05:28,19:45
1219,2018-5-3,82,69.3,68,50.9,73.73,60,0.0,0.1,20,-,29.45,-,05:27,19:46
1220,2018-5-4,82,69.6,68,51.1,74.17,60,0.0,0.1,18,-,29.56,-,05:25,19:47
1221,2018-5-5,81,69.8,61,51.4,68.52,60,0.0,0.1,13,-,29.62,-,05:24,19:49
1222,2018-5-6,73,70.1,61,51.6,66.4,61,0.0,0.1,15,-,29.65,-,05:23,19:50
1223,2018-5-7,77,70.4,54,51.9,65.52,61,0.0,0.1,13,-,29.65,-,05:21,19:51
1224,2018-5-8,75,70.7,50,52.1,64.81,61,0.0,0.1,12,-,29.54,-,05:20,19:52
1225,2018-5-9,79,71.0,54,52.4,66.94,62,0.0,0.1,9,-,29.39,-,05:19,19:54
1226,2018-5-10,73,71.2,57,52.6,65.5,62,0.0,0.1,14,-,29.56,-,05:17,19:55
1227,2018-5-11,81,71.5,55,52.9,69.88,62,0.0,0.1,10,-,29.65,-,05:16,19:56
1228,2018-5-12,81,71.8,59,53.1,69.38,62,0.0,0.1,13,-,29.62,-,05:15,19:57
1229,2018-5-13,77,72.0,59,53.3,66.75,63,0.0,0.1,13,-,29.54,-,05:14,19:58
1230,2018-5-14,72,72.3,59,53.6,63.29,63,0.0,0.1,14,-,29.51,-,05:13,19:59
1231,2018-5-15,75,72.5,57,53.8,64.65,63,0.0,0.1,17,-,29.51,-,05:12,20:01
1232,2018-5-16,72,72.7,54,54.0,60.58,63,0.0,0.1,17,-,29.62,-,05:10,20:02
1233,2018-5-17,73,73.0,55,54.2,64.21,63,0.0,0.1,10,-,29.62,-,05:09,20:03
1234,2018-5-18,75,73.2,52,54.4,64.29,64,0.0,0.1,10,-,29.68,-,05:08,20:04
1235,2018-5-19,73,73.4,59,54.6,65.35,64,0.0,0.1,14,-,29.68,-,05:07,20:05
1236,2018-5-20,75,73.6,54,54.8,65.96,64,0.0,0.1,9,-,29.74,-,05:06,20:06
1237,2018-5-21,77,73.8,52,55.0,66.65,64,0.0,0.1,17,-,29.71,-,05:05,20:07
1238,2018-5-22,79,74.0,57,55.2,68.74,64,0.0,0.1,17,-,29.68,-,05:04,20:08
1239,2018-5-23,84,74.2,63,55.4,72.75,65,0.0,0.1,15,-,29.68,-,05:04,20:09
1240,2018-5-24,81,74.3,63,55.6,71.56,65,0.0,0.1,13,-,29.68,-,05:03,20:10
1241,2018-5-25,81,74.5,57,55.8,70.23,65,0.0,0.1,10,-,29.71,-,05:02,20:12
1242,2018-5-26,82,74.7,63,56.0,72.1,65,0.0,0.1,14,-,29.8,-,05:01,20:13
1243,2018-5-27,84,74.9,57,56.2,73.31,65,0.0,0.1,12,-,29.8,-,05:00,20:13
1244,2018-5-28,84,75.0,63,56.4,74.56,66,0.0,0.1,12,-,29.77,-,05:00,20:14
1245,2018-5-29,84,75.2,63,56.5,74.06,66,0.0,0.1,16,-,29.77,-,04:59,20:15
1246,2018-5-30,86,75.3,63,56.7,74.4,66,0.0,0.1,16,-,29.71,-,04:58,20:16
1247,2018-5-31,86,75.5,59,56.9,75.69,66,0.0,0.1,9,-,29.68,-,04:58,20:17
1248,2018-6-1,90,75.6,59,57.0,77.06,66,0.0,0.1,7,-,29.68,-,04:57,20:18
1249,2018-6-2,82,75.8,68,57.2,73.17,66,0.0,0.1,10,-,29.71,-,04:57,20:19
1250,2018-6-3,86,75.9,66,57.4,73.98,66,0.0,0.1,15,-,29.65,-,04:56,20:20
1251,2018-6-4,84,76.1,64,57.5,73.63,67,0.0,0.1,15,-,29.56,-,04:56,20:20
1252,2018-6-5,86,76.2,64,57.7,75.92,67,0.0,0.1,8,-,29.48,-,04:55,20:21
1253,2018-6-6,86,76.3,64,57.8,74.77,67,0.0,0.1,14,-,29.62,-,04:55,20:22
1254,2018-6-7,88,76.5,64,58.0,76.51,67,0.0,0.1,12,-,29.68,-,04:55,20:23
1255,2018-6-8,93,76.6,70,58.1,81.46,67,0.0,0.1,16,-,29.65,-,04:54,20:23
1256,2018-6-9,81,76.7,66,58.2,73.31,67,0.0,0.1,24,-,29.51,-,04:54,20:24
1257,2018-6-10,81,76.9,68,58.4,73.42,67,0.0,0.1,10,-,29.51,-,04:54,20:25
1258,2018-6-11,86,77.0,68,58.5,77.81,68,0.0,0.1,9,-,29.54,-,04:53,20:25
1259,2018-6-12,93,77.1,68,58.6,82.71,68,0.0,0.1,8,-,29.48,-,04:53,20:26
1260,2018-6-13,82,77.3,64,58.8,72.23,68,0.0,0.1,24,-,29.39,-,04:53,20:26
1261,2018-6-14,73,77.4,61,58.9,66.15,68,0.0,0.1,20,-,29.45,-,04:53,20:27
1262,2018-6-15,70,77.5,61,59.0,65.23,68,0.0,0.1,17,-,29.45,-,04:53,20:27
1263,2018-6-16,75,77.7,63,59.1,67.65,68,0.0,0.1,10,-,29.54,-,04:53,20:28
1264,2018-6-17,82,77.8,61,59.2,69.52,68,0.0,0.1,13,-,29.56,-,04:53,20:28
1265,2018-6-18,79,77.9,63,59.3,70.0,68,0.0,0.1,18,-,29.65,-,04:53,20:28
1266,2018-6-19,79,78.1,66,59.4,71.0,69,0.0,0.1,14,-,29.77,-,04:53,20:29
1267,2018-6-20,86,78.2,66,59.6,76.15,69,0.0,0.1,8,-,29.83,-,04:53,20:29
1268,2018-6-21,90,78.3,66,59.7,77.21,69,0.0,0.1,12,-,29.74,-,04:54,20:29
1269,2018-6-22,75,78.5,54,59.8,65.9,69,0.0,0.1,20,-,29.77,-,04:54,20:29
1270,2018-6-23,70,78.6,52,59.9,59.98,69,0.0,0.1,16,-,29.8,-,04:54,20:29
1271,2018-6-24,72,78.7,52,59.9,62.13,69,0.0,0.1,12,-,29.77,-,04:54,20:30
1272,2018-6-25,75,78.9,50,60.0,65.15,69,0.0,0.1,9,-,29.71,-,04:55,20:30
1273,2018-6-26,73,79.0,55,60.1,64.04,69,0.0,0.1,9,-,29.71,-,04:55,20:30
1274,2018-6-27,68,79.1,59,60.2,62.04,70,0.0,0.1,16,-,29.62,-,04:55,20:30
1275,2018-6-28,73,79.3,59,60.3,65.15,70,0.0,0.1,17,-,29.48,-,04:56,20:30
1276,2018-6-29,75,79.4,63,60.4,66.92,70,0.0,0.1,18,-,29.39,-,04:56,20:30
1277,2018-6-30,82,79.5,61,60.5,71.0,70,0.0,0.1,21,-,29.56,-,04:57,20:30
1278,2018-7-1,72,79.6,50,60.5,63.25,70,0.0,0.1,12,-,29.71,-,04:57,20:29
1279,2018-7-2,77,79.8,54,60.6,67.51,70,0.0,0.1,8,-,29.74,-,04:58,20:29
1280,2018-7-3,81,79.9,63,60.7,72.73,70,0.0,0.1,8,-,29.68,-,04:58,20:29
1281,2018-7-4,82,80.0,61,60.7,74.27,70,0.0,0.1,10,-,29.68,-,04:59,20:29
1282,2018-7-5,84,80.1,64,60.8,74.98,70,0.0,0.1,6,-,29.65,-,05:00,20:28
1283,2018-7-6,84,80.2,64,60.9,75.56,70,0.0,0.1,10,-,29.54,-,05:00,20:28
1284,2018-7-7,73,80.4,64,60.9,68.19,71,0.0,0.1,13,-,29.62,-,05:01,20:28
1285,2018-7-8,77,80.5,61,61.0,66.9,71,0.0,0.1,16,-,29.62,-,05:02,20:27
1286,2018-7-9,68,80.6,61,61.0,63.67,71,0.0,0.1,18,-,29.62,-,05:02,20:27
1287,2018-7-10,79,80.7,63,61.1,69.56,71,0.0,0.1,12,-,29.59,-,05:03,20:26
1288,2018-7-11,86,80.8,64,61.2,75.17,71,0.0,0.1,7,-,29.59,-,05:04,20:26
1289,2018-7-12,79,80.9,66,61.2,72.71,71,0.0,0.1,9,-,29.68,-,05:05,20:25
1290,2018-7-13,82,81.0,68,61.2,74.13,71,0.0,0.1,10,-,29.71,-,05:06,20:25
1291,2018-7-14,82,81.1,64,61.3,73.77,71,0.0,0.1,15,-,29.71,-,05:07,20:24
1292,2018-7-15,82,81.1,66,61.3,73.1,71,0.0,0.1,16,-,29.65,-,05:07,20:23
1293,2018-7-16,84,81.2,64,61.4,74.38,71,0.0,0.1,10,-,29.59,-,05:08,20:23
1294,2018-7-17,77,81.3,66,61.4,70.29,71,0.0,0.1,15,-,29.48,-,05:09,20:22
1295,2018-7-18,77,81.4,64,61.5,70.85,71,0.0,0.1,22,-,29.48,-,05:10,20:21
1296,2018-7-19,79,81.4,64,61.5,70.63,71,0.0,0.1,20,-,29.54,-,05:11,20:20
1297,2018-7-20,86,81.5,64,61.5,74.98,71,0.0,0.1,17,-,29.56,-,05:12,20:19
1298,2018-7-21,90,81.6,64,61.6,77.4,71,0.0,0.1,8,-,29.56,-,05:13,20:19
1299,2018-7-22,81,81.6,68,61.6,75.52,71,0.0,0.1,17,-,29.48,-,05:14,20:18
1300,2018-7-23,79,81.7,66,61.6,70.23,71,0.0,0.1,13,-,29.48,-,05:15,20:17
1301,2018-7-24,75,81.7,64,61.6,69.92,71,0.0,0.1,17,-,29.48,-,05:16,20:16
1302,2018-7-25,84,81.8,64,61.6,74.87,71,0.0,0.1,17,-,29.48,-,05:17,20:15
1303,2018-7-26,84,81.8,64,61.7,74.83,71,0.0,0.1,14,-,29.51,-,05:18,20:14
1304,2018-7-27,82,81.8,66,61.7,72.92,71,0.0,0.1,16,-,29.54,-,05:20,20:13
1305,2018-7-28,79,81.8,72,61.7,75.2,71,0.0,0.1,8,-,29.54,-,05:21,20:11
1306,2018-7-29,86,81.9,68,61.7,76.44,71,0.0,0.1,15,-,29.56,-,05:22,20:10
1307,2018-7-30,88,81.9,70,61.7,78.06,71,0.0,0.1,16,-,29.56,-,05:23,20:09
1308,2018-7-31,86,81.9,68,61.7,78.1,71,0.0,0.1,14,-,29.59,-,05:24,20:08
1309,2018-8-1,84,81.9,72,61.7,76.1,71,0.0,0.1,13,-,29.65,-,05:25,20:07
1310,2018-8-2,81,81.9,70,61.7,75.02,71,0.0,0.1,9,-,29.71,-,05:26,20:05
1311,2018-8-3,86,81.9,68,61.6,76.5,71,0.0,0.1,8,-,29.71,-,05:27,20:04
1312,2018-8-4,88,81.8,68,61.6,77.06,71,0.0,0.1,8,-,29.68,-,05:29,20:03
1313,2018-8-5,88,81.8,64,61.6,78.25,71,0.0,0.1,6,-,29.68,-,05:30,20:02
1314,2018-8-6,88,81.8,68,61.5,77.96,71,0.0,0.1,14,-,29.68,-,05:31,20:00
1315,2018-8-7,91,81.7,68,61.5,79.04,71,0.0,0.1,8,-,29.68,-,05:32,19:59
1316,2018-8-8,91,81.7,64,61.5,79.75,71,0.0,0.1,13,-,29.68,-,05:33,19:57
1317,2018-8-9,91,81.6,70,61.4,81.9,71,0.0,0.1,17,-,29.71,-,05:34,19:56
1318,2018-8-10,90,81.6,75,61.4,81.44,71,0.0,0.1,22,-,29.77,-,05:36,19:55
1319,2018-8-11,86,81.5,64,61.3,76.39,71,0.0,0.1,14,-,29.77,-,05:37,19:53
1320,2018-8-12,88,81.4,66,61.2,77.46,71,0.0,0.1,8,-,29.77,-,05:38,19:52
1321,2018-8-13,91,81.3,66,61.1,79.31,71,0.0,0.1,16,-,29.65,-,05:39,19:50
1322,2018-8-14,93,81.2,68,61.1,80.19,71,0.0,0.1,29,-,29.59,-,05:40,19:49
1323,2018-8-15,84,81.1,64,61.0,73.5,70,0.0,0.1,12,-,29.65,-,05:41,19:47
1324,2018-8-16,86,81.0,64,60.9,74.98,70,0.0,0.1,9,-,29.68,-,05:43,19:46
1325,2018-8-17,90,80.9,66,60.8,77.54,70,0.0,0.1,8,-,29.65,-,05:44,19:44
1326,2018-8-18,91,80.8,66,60.7,78.88,70,0.0,0.1,9,-,29.68,-,05:45,19:42
1327,2018-8-19,91,80.6,64,60.6,78.1,70,0.0,0.1,10,-,29.74,-,05:46,19:41
1328,2018-8-20,90,80.5,64,60.4,77.21,70,0.0,0.1,7,-,29.68,-,05:47,19:39
1329,2018-8-21,91,80.4,68,60.3,79.65,70,0.0,0.1,7,-,29.68,-,05:49,19:37
1330,2018-8-22,93,80.2,68,60.2,80.56,69,0.0,0.1,13,-,29.71,-,05:50,19:36
1331,2018-8-23,91,80.0,68,60.1,80.71,69,0.0,0.1,15,-,29.68,-,05:51,19:34
1332,2018-8-24,93,79.9,64,59.9,80.46,69,0.0,0.1,20,-,29.56,-,05:52,19:32
1333,2018-8-25,90,79.7,68,59.8,76.82,69,0.0,0.1,12,-,29.48,-,05:53,19:31
1334,2018-8-26,75,79.5,59,59.6,69.31,69,0.0,0.1,16,-,29.54,-,05:55,19:29
1335,2018-8-27,63,79.3,57,59.4,59.57,69,0.0,0.1,14,-,29.71,-,05:56,19:27
1336,2018-8-28,79,79.1,61,59.3,67.08,68,0.0,0.1,8,-,29.77,-,05:57,19:25
1337,2018-8-29,82,78.9,61,59.1,71.49,68,0.0,0.1,7,-,29.74,-,05:58,19:24
1338,2018-8-30,88,78.7,59,58.9,74.88,68,0.0,0.1,14,-,29.65,-,05:59,19:22
1339,2018-8-31,86,78.5,66,58.7,75.33,68,0.0,0.1,8,-,29.71,-,06:01,19:20
1340,2018-9-1,93,78.3,66,58.5,79.67,67,0.0,0.1,20,-,29.65,-,06:02,19:18
1341,2018-9-2,91,78.0,64,58.4,75.06,67,0.0,0.1,10,-,29.71,-,06:03,19:16
1342,2018-9-3,79,77.8,64,58.2,70.3,67,0.0,0.1,20,-,29.59,-,06:04,19:15
1343,2018-9-4,79,77.6,61,58.0,68.79,67,0.0,0.1,14,-,29.56,-,06:05,19:13
1344,2018-9-5,75,77.3,61,57.7,66.23,67,0.0,0.1,9,-,29.59,-,06:06,19:11
1345,2018-9-6,82,77.1,61,57.5,70.31,66,0.0,0.1,14,-,29.56,-,06:08,19:09
1346,2018-9-7,82,76.8,61,57.3,71.35,66,0.0,0.1,8,-,29.59,-,06:09,19:07
1347,2018-9-8,81,76.6,63,57.1,70.08,66,0.0,0.1,12,-,29.74,-,06:10,19:05
1348,2018-9-9,82,76.3,61,56.9,70.04,66,0.0,0.1,17,-,29.8,-,06:11,19:03
1349,2018-9-10,81,76.0,57,56.6,68.92,65,0.0,0.1,12,-,29.83,-,06:12,19:02
1350,2018-9-11,82,75.8,59,56.4,70.9,65,0.0,0.1,15,-,29.89,-,06:13,19:00
1351,2018-9-12,84,75.5,63,56.1,73.42,65,0.0,0.1,8,-,29.89,-,06:15,18:58
1352,2018-9-13,86,75.2,59,55.9,72.42,64,0.0,0.1,10,-,29.77,-,06:16,18:56
1353,2018-9-14,86,74.9,59,55.7,72.63,64,0.0,0.1,7,-,29.65,-,06:17,18:54
1354,2018-9-15,82,74.7,63,55.4,71.0,64,0.0,0.1,18,-,29.86,-,06:18,18:52
1355,2018-9-16,81,74.4,55,55.1,68.29,64,0.0,0.1,12,-,29.91,-,06:19,18:50
1356,2018-9-17,79,74.1,54,54.9,67.98,63,0.0,0.1,9,-,29.91,-,06:20,18:48
1357,2018-9-18,84,73.8,54,54.6,69.94,63,0.0,0.1,12,-,29.83,-,06:22,18:46
1358,2018-9-19,86,73.5,61,54.3,73.4,63,0.0,0.1,12,-,29.8,-,06:23,18:44
1359,2018-9-20,84,73.2,59,54.1,72.81,62,0.0,0.1,9,-,29.8,-,06:24,18:42
1360,2018-9-21,86,72.9,57,53.8,72.23,62,0.0,0.1,14,-,29.74,-,06:25,18:41
1361,2018-9-22,79,72.6,61,53.5,68.73,62,0.0,0.1,17,-,29.86,-,06:26,18:39
1362,2018-9-23,79,72.3,59,53.2,66.98,62,0.0,0.1,10,-,29.86,-,06:28,18:37
1363,2018-9-24,72,72.0,46,53.0,56.94,61,0.0,0.1,28,-,30.03,-,06:29,18:35
1364,2018-9-25,61,71.7,43,52.7,50.83,61,0.0,0.1,16,-,30.24,-,06:30,18:33
1365,2018-9-26,61,71.3,37,52.4,49.35,61,0.0,0.1,10,-,30.32,-,06:31,18:31
1366,2018-9-27,64,71.0,37,52.1,51.29,60,0.0,0.1,7,-,30.24,-,06:32,18:29
1367,2018-9-28,73,70.7,41,51.8,57.77,60,0.0,0.1,9,-,29.97,-,06:33,18:27
1368,2018-9-29,70,70.4,46,51.5,56.92,60,0.0,0.1,18,-,29.86,-,06:35,18:25
1369,2018-9-30,61,70.0,41,51.2,51.91,59,0.0,0.1,15,-,29.89,-,06:36,18:23
1370,2018-10-1,73,69.7,45,50.9,57.31,59,0.0,0.1,17,-,29.68,-,06:37,18:22
1371,2018-10-2,55,69.4,50,50.7,52.42,59,0.0,0.1,12,-,29.86,-,06:38,18:20
1372,2018-10-3,66,69.0,39,50.4,54.46,58,0.0,0.1,8,-,29.91,-,06:39,18:18
1373,2018-10-4,68,68.7,45,50.1,55.13,58,0.0,0.1,10,-,30.06,-,06:41,18:16
1374,2018-10-5,72,68.3,39,49.8,56.73,58,0.0,0.1,15,-,30.06,-,06:42,18:14
1375,2018-10-6,79,68.0,55,49.5,66.06,57,0.0,0.1,22,-,29.89,-,06:43,18:12
1376,2018-10-7,79,67.6,61,49.2,68.52,57,0.0,0.1,18,-,29.68,-,06:44,18:10
1377,2018-10-8,77,67.2,55,48.9,64.71,57,0.0,0.1,9,-,29.8,-,06:46,18:09
1378,2018-10-9,75,66.9,54,48.6,63.38,56,0.0,0.1,10,-,29.89,-,06:47,18:07
1379,2018-10-10,75,66.5,48,48.3,62.83,56,0.0,0.1,14,-,29.94,-,06:48,18:05
1380,2018-10-11,73,66.1,54,48.1,62.5,56,0.0,0.1,17,-,29.91,-,06:49,18:03
1381,2018-10-12,75,65.7,52,47.8,62.5,55,0.0,0.1,14,-,30.0,-,06:51,18:01
1382,2018-10-13,73,65.4,52,47.5,62.81,55,0.0,0.1,18,-,30.0,-,06:52,18:00
1383,2018-10-14,72,65.0,50,47.2,61.21,55,0.0,0.1,18,-,29.94,-,06:53,17:58
1384,2018-10-15,73,64.6,55,46.9,64.06,54,0.0,0.1,24,-,29.86,-,06:55,17:56
1385,2018-10-16,75,64.2,48,46.7,61.79,54,0.0,0.1,15,-,29.86,-,06:56,17:54
1386,2018-10-17,75,63.8,48,46.4,62.7,54,0.0,0.1,13,-,29.83,-,06:57,17:53
1387,2018-10-18,75,63.4,50,46.1,62.46,53,0.0,0.1,12,-,29.74,-,06:58,17:51
1388,2018-10-19,72,63.0,55,45.9,61.92,53,0.0,0.1,12,-,29.8,-,07:00,17:49
1389,2018-10-20,63,62.6,55,45.6,57.88,53,0.0,0.1,10,-,29.89,-,07:01,17:48
1390,2018-10-21,57,62.2,48,45.3,52.08,52,0.0,0.1,17,-,29.91,-,07:02,17:46
1391,2018-10-22,54,61.7,48,45.1,50.33,52,0.0,0.1,6,-,29.91,-,07:04,17:44
1392,2018-10-23,61,61.3,48,44.8,53.08,52,0.0,0.1,13,-,29.89,-,07:05,17:43
1393,2018-10-24,59,60.9,43,44.6,49.38,51,0.0,0.1,23,-,29.65,-,07:06,17:41
1394,2018-10-25,57,60.5,39,44.3,49.02,51,0.0,0.1,18,-,29.77,-,07:08,17:40
1395,2018-10-26,68,60.1,45,44.1,57.1,51,0.0,0.1,10,-,29.68,-,07:09,17:38
1396,2018-10-27,79,59.6,61,43.8,69.21,50,0.0,0.1,15,-,29.56,-,07:10,17:36
1397,2018-10-28,75,59.2,63,43.6,67.82,50,0.0,0.1,20,-,29.54,-,06:12,16:35
1398,2018-10-29,77,58.8,68,43.3,72.29,50,0.0,0.1,23,-,29.54,-,06:13,16:33
1399,2018-10-30,72,58.4,55,43.1,66.35,50,0.0,0.1,26,-,29.77,-,06:14,16:32
1400,2018-10-31,73,58.0,46,42.8,59.88,49,0.0,0.1,10,-,29.91,-,06:16,16:31
1401,2018-11-1,79,57.5,50,42.6,64.06,49,0.0,0.1,17,-,29.89,-,06:17,16:29
1402,2018-11-2,68,57.1,61,42.3,64.53,49,0.0,0.1,17,-,29.86,-,06:19,16:28
1403,2018-11-3,75,56.7,57,42.1,64.88,48,0.0,0.1,18,-,29.86,-,06:20,16:26
1404,2018-11-4,70,56.3,50,41.9,59.4,48,0.0,0.1,22,-,29.86,-,06:21,16:25
1405,2018-11-5,68,55.8,48,41.6,57.94,48,0.0,0.1,24,-,29.8,-,06:23,16:24
1406,2018-11-6,66,55.4,50,41.4,55.71,47,0.0,0.1,23,-,29.8,-,06:24,16:22
1407,2018-11-7,66,55.0,50,41.1,56.75,47,0.0,0.1,22,-,29.77,-,06:26,16:21
1408,2018-11-8,63,54.6,43,40.9,51.9,47,0.0,0.1,10,-,29.83,-,06:27,16:20
1409,2018-11-9,61,54.2,37,40.7,48.56,46,0.0,0.1,9,-,29.83,-,06:28,16:19
1410,2018-11-10,64,53.8,37,40.4,48.85,46,0.0,0.1,8,-,29.74,-,06:30,16:18
1411,2018-11-11,68,53.4,39,40.2,51.71,46,0.0,0.1,7,-,29.89,-,06:31,16:16
1412,2018-11-12,70,53.0,39,39.9,52.56,46,0.0,0.1,9,-,29.97,-,06:32,16:15
1413,2018-11-13,64,52.6,46,39.7,54.83,45,0.0,0.1,20,-,29.97,-,06:34,16:14
1414,2018-11-14,61,52.2,45,39.4,50.92,45,0.0,0.1,16,-,30.03,-,06:35,16:13
1415,2018-11-15,55,51.8,36,39.2,43.52,45,0.0,0.1,12,-,30.03,-,06:37,16:12
1416,2018-11-16,48,51.4,32,39.0,40.75,44,0.0,0.1,7,-,30.03,-,06:38,16:11
1417,2018-11-17,45,51.0,34,38.7,39.32,44,0.0,0.1,22,-,30.06,-,06:39,16:10
